angle; absoluteError; relativeError
0,015707963267949;2,22044604925031E-16;1
0,0314159265358979;0;NaN
0,0471238898038469;0;NaN
0,0628318530717959;0;NaN
0,0785398163397448;4,44089209850063E-16;1
0,0942477796076938;4,44089209850063E-16;1
0,109955742875643;2,22044604925031E-16;1
0,125663706143592;2,22044604925031E-16;1
0,141371669411541;2,22044604925031E-16;1
0,15707963267949;2,22044604925031E-16;1
0,172787595947439;4,44089209850063E-16;1
0,188495559215388;4,44089209850063E-16;1
0,204203522483337;2,22044604925031E-16;1
0,219911485751286;4,44089209850063E-16;1
0,235619449019235;4,44089209850063E-16;1
0,251327412287183;2,22044604925031E-16;1
0,267035375555132;2,22044604925031E-16;1
0,282743338823081;0;NaN
0,29845130209103;4,44089209850063E-16;1
0,314159265358979;4,44089209850063E-16;1
0,329867228626928;4,44089209850063E-16;1
0,345575191894877;4,44089209850063E-16;1
0,361283155162826;4,44089209850063E-16;1
0,376991118430775;4,44089209850063E-16;1
0,392699081698724;8,88178419700125E-16;1
0,408407044966673;8,88178419700125E-16;1
0,424115008234622;4,44089209850063E-16;1
0,439822971502571;4,44089209850063E-16;1
0,45553093477052;8,88178419700125E-16;1
0,471238898038469;0;NaN
0,486946861306418;1,33226762955019E-15;1
0,502654824574367;8,88178419700125E-16;1
0,518362787842316;8,88178419700125E-16;1
0,534070751110265;1,77635683940025E-15;1
0,549778714378214;0;NaN
0,565486677646163;8,88178419700125E-16;1
0,581194640914112;8,88178419700125E-16;1
0,596902604182061;8,88178419700125E-16;1
0,61261056745001;3,5527136788005E-15;1
0,628318530717959;3,5527136788005E-15;1
0,644026493985908;5,32907051820075E-15;1
0,659734457253857;1,59872115546023E-14;1
0,675442420521806;1,06581410364015E-14;1
0,691150383789755;1,06581410364015E-14;1
0,706858347057704;3,5527136788005E-15;1
0,722566310325652;7,105427357601E-14;1
0,738274273593601;6,3948846218409E-13;1
0,75398223686155;3,46744855050929E-12;1
0,769690200129499;2,8421709430404E-14;1
0,785398163397448;1,77635683940025E-14;1
0,801106126665397;2,48689957516035E-14;1
0,816814089933346;2,30926389122033E-14;1
0,832522053201295;1,06581410364015E-14;1
0,848230016469244;3,5527136788005E-15;1
0,863937979737193;8,88178419700125E-15;1
0,879645943005142;2,66453525910038E-15;1
0,895353906273091;8,88178419700125E-16;1
0,91106186954104;0;NaN
0,926769832808989;8,88178419700125E-16;1
0,942477796076938;1,77635683940025E-15;1
0,958185759344887;1,77635683940025E-15;1
0,973893722612836;1,77635683940025E-15;1
0,989601685880785;1,77635683940025E-15;1
1,00530964914873;8,88178419700125E-16;1
1,02101761241668;1,77635683940025E-15;1
1,03672557568463;4,44089209850063E-16;1
1,05243353895258;0;NaN
1,06814150222053;0;NaN
1,08384946548848;8,88178419700125E-16;1
1,09955742875643;1,33226762955019E-15;1
1,11526539202438;4,44089209850063E-16;1
1,13097335529233;4,44089209850063E-16;1
1,14668131856027;4,44089209850063E-16;1
1,16238928182822;4,44089209850063E-16;1
1,17809724509617;8,88178419700125E-16;1
1,19380520836412;4,44089209850063E-16;1
1,20951317163207;4,44089209850063E-16;1
1,22522113490002;0;NaN
1,24092909816797;2,22044604925031E-16;1
1,25663706143592;2,22044604925031E-16;1
1,27234502470387;4,44089209850063E-16;1
1,28805298797182;4,44089209850063E-16;1
1,30376095123976;0;NaN
1,31946891450771;2,22044604925031E-16;1
1,33517687777566;0;NaN
1,35088484104361;2,22044604925031E-16;1
1,36659280431156;2,22044604925031E-16;1
1,38230076757951;2,22044604925031E-16;1
1,39800873084746;2,22044604925031E-16;1
1,41371669411541;2,22044604925031E-16;1
1,42942465738336;0;NaN
1,4451326206513;2,22044604925031E-16;1
1,46084058391925;4,44089209850063E-16;1
1,4765485471872;0;NaN
1,49225651045515;0;NaN
1,5079644737231;2,22044604925031E-16;1
1,52367243699105;2,22044604925031E-16;1
1,539380400259;1,11022302462516E-16;1
1,55508836352695;0;NaN
