x;absoluteError;relativeError;computation time (milliseconds)
0,5;2,22044604925031E-16;1;0
0,51;1,11022302462516E-16;1;0
0,52;1,11022302462516E-16;1;0
0,53;1,11022302462516E-16;1;0
0,54;0;не число;0
0,55;1,11022302462516E-16;1;0
0,56;1,11022302462516E-16;1;0
0,57;0;не число;0
0,58;1,11022302462516E-16;1;0
0,59;0;не число;0
0,6;1,11022302462516E-16;1;0
0,61;1,11022302462516E-16;1;0
0,62;0;не число;0
0,63;1,11022302462516E-16;1;0
0,64;0;не число;0
0,65;0;не число;0
0,66;0;не число;0
0,67;0;не число;0
0,68;1,11022302462516E-16;1;0
0,69;0;не число;0
0,7;1,11022302462516E-16;1;0
0,71;0;не число;0
0,72;2,22044604925031E-16;1;0
0,73;2,22044604925031E-16;1;0
0,74;2,22044604925031E-16;1;0
0,75;2,22044604925031E-16;1;0
0,76;0;не число;0
0,77;0;не число;0
0,78;0;не число;0
0,79;0;не число;0
0,8;0;не число;0
0,81;2,22044604925031E-16;1;0
0,82;0;не число;0
0,83;4,44089209850063E-16;1;0
0,84;2,22044604925031E-16;1;0
0,85;0;не число;0
0,86;0;не число;0
0,87;4,44089209850063E-16;1;0
0,88;2,22044604925031E-16;1;0
0,89;0;не число;0
0,9;4,44089209850063E-16;1;0
0,91;4,44089209850063E-16;1;0
0,92;4,44089209850063E-16;1;0
0,93;0;не число;0
0,94;4,44089209850063E-16;1;0
0,95;4,44089209850063E-16;1;0
0,96;8,88178419700125E-16;1;0
0,97;4,44089209850063E-16;1;0
0,98;3,5527136788005E-15;1;0
0,99;8,88178419700125E-16;1;0
