angle; absoluteError; relativeError
0,015707963267949;0;NaN
0,0314159265358979;0;NaN
0,0471238898038469;8,88178419700125E-16;1
0,0628318530717959;0;NaN
0,0785398163397448;0;NaN
0,0942477796076938;0;NaN
0,109955742875643;4,44089209850063E-16;1
0,125663706143592;0;NaN
0,141371669411541;4,44089209850063E-16;1
0,15707963267949;4,44089209850063E-16;1
0,172787595947439;0;NaN
0,188495559215388;4,44089209850063E-16;1
0,204203522483337;0;NaN
0,219911485751286;4,44089209850063E-16;1
0,235619449019235;4,44089209850063E-16;1
0,251327412287183;0;NaN
0,267035375555132;0;NaN
0,282743338823081;4,44089209850063E-16;1
0,29845130209103;0;NaN
0,314159265358979;4,44089209850063E-16;1
0,329867228626928;4,44089209850063E-16;1
0,345575191894877;4,44089209850063E-16;1
0,361283155162826;2,22044604925031E-16;1
0,376991118430775;0;NaN
0,392699081698724;0;NaN
0,408407044966673;4,44089209850063E-16;1
0,424115008234622;0;NaN
0,439822971502571;2,22044604925031E-16;1
0,45553093477052;0;NaN
0,471238898038469;4,44089209850063E-16;1
0,486946861306418;2,22044604925031E-16;1
0,502654824574367;0;NaN
0,518362787842316;0;NaN
0,534070751110265;2,22044604925031E-16;1
0,549778714378214;2,22044604925031E-16;1
0,565486677646163;0;NaN
0,581194640914112;2,22044604925031E-16;1
0,596902604182061;0;NaN
0,61261056745001;0;NaN
0,628318530717959;2,22044604925031E-16;1
0,644026493985908;0;NaN
0,659734457253857;1,11022302462516E-16;1
0,675442420521806;0;NaN
0,691150383789755;0;NaN
0,706858347057704;0;NaN
0,722566310325652;0;NaN
0,738274273593601;2,22044604925031E-16;1
0,75398223686155;0;NaN
0,769690200129499;0;NaN
0,785398163397448;2,22044604925031E-16;1
0,801106126665397;0;NaN
0,816814089933346;1,11022302462516E-16;1
0,832522053201295;0;NaN
0,848230016469244;0;NaN
0,863937979737193;1,11022302462516E-16;1
0,879645943005142;1,11022302462516E-16;1
0,895353906273091;2,22044604925031E-16;1
0,91106186954104;0;NaN
0,926769832808989;1,11022302462516E-16;1
0,942477796076938;1,11022302462516E-16;1
0,958185759344887;1,11022302462516E-16;1
0,973893722612836;5,55111512312578E-17;1
0,989601685880785;5,55111512312578E-17;1
1,00530964914873;1,11022302462516E-16;1
1,02101761241668;1,11022302462516E-16;1
1,03672557568463;1,11022302462516E-16;1
1,05243353895258;2,22044604925031E-16;1
1,06814150222053;1,11022302462516E-16;1
1,08384946548848;1,66533453693773E-16;1
1,09955742875643;5,55111512312578E-17;1
1,11526539202438;5,55111512312578E-17;1
1,13097335529233;5,55111512312578E-17;1
1,14668131856027;5,55111512312578E-17;1
1,16238928182822;5,55111512312578E-17;1
1,17809724509617;8,32667268468867E-17;1
1,19380520836412;8,32667268468867E-17;1
1,20951317163207;2,77555756156289E-17;1
1,22522113490002;1,11022302462516E-16;1
1,24092909816797;8,32667268468867E-17;1
1,25663706143592;8,32667268468867E-17;1
1,27234502470387;1,11022302462516E-16;1
1,28805298797182;8,32667268468867E-17;1
1,30376095123976;9,71445146547012E-17;1
1,31946891450771;6,93889390390723E-17;1
1,33517687777566;6,93889390390723E-17;1
1,35088484104361;6,93889390390723E-17;1
1,36659280431156;1,31838984174237E-16;1
1,38230076757951;1,2490009027033E-16;1
1,39800873084746;1,04083408558608E-16;1
1,41371669411541;9,71445146547012E-17;1
1,42942465738336;8,84708972748172E-17;1
1,4451326206513;8,32667268468867E-17;1
1,46084058391925;9,0205620750794E-17;1
1,4765485471872;9,71445146547012E-17;1
1,49225651045515;8,32667268468867E-17;1
1,5079644737231;8,32667268468867E-17;1
1,52367243699105;9,71445146547012E-17;1
1,539380400259;8,32667268468867E-17;1
1,55508836352695;1,11022302462516E-16;1
