angle; absoluteError; relativeError
0,0314159265358979;0;NaN
0,0628318530717959;0;NaN
0,0942477796076938;0;NaN
0,125663706143592;0;NaN
0,15707963267949;0;NaN
0,188495559215388;0;NaN
0,219911485751286;0;NaN
0,251327412287183;0;NaN
0,282743338823081;0;NaN
0,314159265358979;0;NaN
0,345575191894877;0;NaN
0,376991118430775;0;NaN
0,408407044966673;0;NaN
0,439822971502571;0;NaN
0,471238898038469;0;NaN
0,502654824574367;0;NaN
0,534070751110265;0;NaN
0,565486677646163;0;NaN
0,596902604182061;0;NaN
0,628318530717959;0;NaN
0,659734457253857;0;NaN
0,691150383789755;0;NaN
0,722566310325652;0;NaN
0,75398223686155;0;NaN
0,785398163397448;0;NaN
0,816814089933346;0;NaN
0,848230016469244;0;NaN
0,879645943005142;0;NaN
0,91106186954104;0;NaN
0,942477796076938;0;NaN
0,973893722612836;0;NaN
1,00530964914873;0;NaN
1,03672557568463;0;NaN
1,06814150222053;0;NaN
1,09955742875643;0;NaN
1,13097335529233;0;NaN
1,16238928182822;0;NaN
1,19380520836412;0;NaN
1,22522113490002;0;NaN
1,25663706143592;0;NaN
1,28805298797182;0;NaN
1,31946891450771;0;NaN
1,35088484104361;0;NaN
1,38230076757951;0;NaN
1,41371669411541;0;NaN
1,4451326206513;0;NaN
1,4765485471872;0;NaN
1,5079644737231;0;NaN
1,539380400259;0;NaN
1,5707963267949;0;NaN
1,60221225333079;0;NaN
1,63362817986669;0;NaN
1,66504410640259;0;NaN
1,69646003293849;0;NaN
1,72787595947439;0;NaN
1,75929188601028;0;NaN
1,79070781254618;0;NaN
1,82212373908208;0;NaN
1,85353966561798;0;NaN
1,88495559215388;0;NaN
1,91637151868977;0;NaN
1,94778744522567;0;NaN
1,97920337176157;0;NaN
2,01061929829747;0;NaN
2,04203522483337;0;NaN
2,07345115136926;0;NaN
2,10486707790516;0;NaN
2,13628300444106;0;NaN
2,16769893097696;0;NaN
2,19911485751286;0;NaN
2,23053078404875;0;NaN
2,26194671058465;0;NaN
2,29336263712055;0;NaN
2,32477856365645;0;NaN
2,35619449019234;0;NaN
2,38761041672824;0;NaN
2,41902634326414;0;NaN
2,45044226980004;0;NaN
2,48185819633594;0;NaN
2,51327412287183;0;NaN
2,54469004940773;0;NaN
2,57610597594363;0;NaN
2,60752190247953;0;NaN
2,63893782901543;0;NaN
2,67035375555132;0;NaN
2,70176968208722;0;NaN
2,73318560862312;0;NaN
2,76460153515902;0;NaN
2,79601746169492;0;NaN
2,82743338823081;0;NaN
2,85884931476671;0;NaN
2,89026524130261;0;NaN
2,92168116783851;0;NaN
2,95309709437441;0;NaN
2,9845130209103;0;NaN
3,0159289474462;0;NaN
3,0473448739821;0;NaN
3,078760800518;0;NaN
3,1101767270539;0;NaN
