angle; absoluteError; relativeError
-1,539380400259;8,5265128291212E-14;1
-1,5079644737231;7,105427357601E-15;1
-1,4765485471872;7,105427357601E-15;1
-1,4451326206513;2,8421709430404E-14;1
-1,41371669411541;0;NaN
-1,38230076757951;2,1316282072803E-14;1
-1,35088484104361;3,5527136788005E-15;1
-1,31946891450771;0;NaN
-1,28805298797182;1,4210854715202E-14;1
-1,25663706143592;0;NaN
-1,22522113490002;7,105427357601E-15;1
-1,19380520836412;3,5527136788005E-15;1
-1,16238928182822;3,5527136788005E-15;1
-1,13097335529233;0;NaN
-1,09955742875643;3,5527136788005E-15;1
-1,06814150222053;3,5527136788005E-15;1
-1,03672557568463;1,77635683940025E-15;1
-1,00530964914873;3,5527136788005E-15;1
-0,973893722612836;5,32907051820075E-15;1
-0,942477796076938;0;NaN
-0,91106186954104;1,77635683940025E-15;1
-0,879645943005142;1,77635683940025E-15;1
-0,848230016469244;1,77635683940025E-15;1
-0,816814089933346;1,77635683940025E-15;1
-0,785398163397448;0;NaN
-0,75398223686155;1,77635683940025E-15;1
-0,722566310325652;0;NaN
-0,691150383789754;3,5527136788005E-15;1
-0,659734457253856;1,77635683940025E-15;1
-0,628318530717959;1,77635683940025E-15;1
-0,596902604182061;0;NaN
-0,565486677646163;1,77635683940025E-15;1
-0,534070751110265;3,5527136788005E-15;1
-0,502654824574367;1,77635683940025E-15;1
-0,471238898038469;0;NaN
-0,439822971502571;1,77635683940025E-15;1
-0,408407044966673;3,5527136788005E-15;1
-0,376991118430775;1,77635683940025E-15;1
-0,345575191894877;0;NaN
-0,314159265358979;3,5527136788005E-15;1
-0,282743338823081;0;NaN
-0,251327412287183;0;NaN
-0,219911485751285;1,77635683940025E-15;1
-0,188495559215387;1,77635683940025E-15;1
-0,157079632679489;1,77635683940025E-15;1
-0,125663706143592;1,77635683940025E-15;1
-0,0942477796076937;3,5527136788005E-15;1
-0,0628318530717957;3,5527136788005E-15;1
-0,0314159265358978;0;NaN
2,22044604925031E-16;1,77635683940025E-15;1
0,031415926535898;0;NaN
0,062831853071796;1,77635683940025E-15;1
0,0942477796076939;3,5527136788005E-15;1
0,125663706143592;0;NaN
0,15707963267949;0;NaN
0,188495559215388;0;NaN
0,219911485751286;1,77635683940025E-15;1
0,251327412287184;1,77635683940025E-15;1
0,282743338823082;0;NaN
0,31415926535898;3,5527136788005E-15;1
0,345575191894878;1,77635683940025E-15;1
0,376991118430775;1,77635683940025E-15;1
0,408407044966673;1,77635683940025E-15;1
0,439822971502571;1,77635683940025E-15;1
0,471238898038469;1,77635683940025E-15;1
0,502654824574367;0;NaN
0,534070751110265;0;NaN
0,565486677646163;1,77635683940025E-15;1
0,596902604182061;3,5527136788005E-15;1
0,628318530717959;0;NaN
0,659734457253857;1,77635683940025E-15;1
0,691150383789755;0;NaN
0,722566310325653;0;NaN
0,753982236861551;0;NaN
0,785398163397448;0;NaN
0,816814089933346;1,77635683940025E-15;1
0,848230016469244;1,77635683940025E-15;1
0,879645943005142;1,77635683940025E-15;1
0,91106186954104;0;NaN
0,942477796076938;0;NaN
0,973893722612836;3,5527136788005E-15;1
1,00530964914873;1,77635683940025E-15;1
1,03672557568463;1,77635683940025E-15;1
1,06814150222053;1,77635683940025E-15;1
1,09955742875643;1,77635683940025E-15;1
1,13097335529233;0;NaN
1,16238928182822;1,77635683940025E-15;1
1,19380520836412;1,77635683940025E-15;1
1,22522113490002;3,5527136788005E-15;1
1,25663706143592;0;NaN
1,28805298797182;1,77635683940025E-15;1
1,31946891450771;1,77635683940025E-15;1
1,35088484104361;1,77635683940025E-15;1
1,38230076757951;0;NaN
1,41371669411541;8,88178419700125E-16;1
1,44513262065131;8,88178419700125E-16;1
1,4765485471872;8,88178419700125E-16;1
1,5079644737231;1,33226762955019E-15;1
1,539380400259;3,5527136788005E-15;1
